PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:43397,,,,Active,Federal Funds for Highway and Grade Crossing Works in Ohio,English,"Highway planning,Highway design,Federal aid,Public roads",2021-11-10T13:29:04.574Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Federal Funds for Highway and Grade Crossing Works in Ohio,,,,true,"1935-09-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505885,1935,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,Public roads,1197",1935-09-01,PDF,,,,,2019-12-19T16:32:37.786Z,,Presentations,,Federal Highway Administration,application/pdf,V9-003.pdf,246216,urn:sha256:816b36bb76d16ba2151dfdcc8006ff66a1b39c12a6f9a635b801a56240129017,1935,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505885,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68533/V9-003.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43225,,,,Active,"The Highway Program: New Policies\, Direction\, Procedures",English,"Highway planning,Highway design,Costs,Federal aid,Forecasting",2021-11-10T13:27:35.487Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"The Highway Program: New Policies, Direction, Procedures",,,,true,"1971-05-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505713,1971,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Highway planning,Highway design,Costs,Federal aid,Forecasting,1197",1971-05-01,PDF,,,,,2019-12-19T16:28:50.990Z,,Journal Article,,Federal Highway Administration,application/pdf,1970-71-041.PDF,263103,urn:sha256:3a3e5092a8c070f2c78898c6e6e1c073db093f932de06d04ab413b3d1947ca35,1971,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505713,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68361/1970-71-041.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43496,,,,Active,Some Immediately Important Problems in Highway Development,English,"Highways,Highway planning,Federal aid",2021-11-10T13:29:56.203Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Some Immediately Important Problems in Highway Development,,,,true,"1949-03-10; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505984,1949,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,Highway planning,Federal aid,1197",1949-03-10,PDF,,,,,2019-12-19T16:34:41.891Z,,Presentations,,Federal Highway Administration,application/pdf,V13-009.pdf,1079292,urn:sha256:737d53198ddbebf80a74359df1c25078b71880bbfd20f54d2d9012589dd5f774,1949,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505984,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68632/V13-009.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43061,,,,Active,Our Highways,English,"Organizations,Policy,Administration",2021-11-10T13:26:10.855Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Our Highways,,,,true,"1954-08-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505549,1954,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Organizations,Policy,Administration,1197",1954-08-01,PDF,,,,,2019-12-19T16:25:22.637Z,,Presentations,,Federal Highway Administration,application/pdf,1949-1954-022.PDF,1298225,urn:sha256:1468d37d7f4225c036fb50bddc3b97ac10d336aa81091da87bd9bb9c2d3aaa57,1954,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505549,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68197/1949-1954-022.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43154,,,,Active,Is Mass Transit a Cure-All?,English,"Highway safety,Highway planning,Highway design,Traffic safety",2021-11-10T13:26:58.620Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Is Mass Transit a Cure-All?,,,,true,"1968-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505642,1968,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,Traffic safety,1197",1968-01-01,PDF,,,,,2019-12-19T16:27:19.146Z,,Journal Article,,Federal Highway Administration,application/pdf,1968-69-020.PDF,402182,urn:sha256:cbc3d4d0bc9a4787cd415e354ac76dc09b1b944d88c68395d92d1cfd58aa117f,1968,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505642,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68290/1968-69-020.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43201,,,,Active,"USA Interstate Highways Systems to Save 8\,000 Lives Annually",English,"Highway safety,Highway planning,Highway design,Government agencies",2021-11-10T13:27:22.985Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"USA Interstate Highways Systems to Save 8,000 Lives Annually",,,,true,"1970-04-21; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505689,1970,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,Government agencies,1197",1970-04-21,PDF,,,,,2019-12-19T16:28:15.281Z,,Presentations,,Federal Highway Administration,application/pdf,1970-71-017.PDF,431875,urn:sha256:ff13a7ea5067b847dfad8b8675967153204955b6b28331a4c4f0bbf599b0209c,1970,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505689,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68337/1970-71-017.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43476,,,,Active,A National Program for Secondary Road Development,English,"Public roads,Planning,Road construction",2021-11-10T13:29:45.767Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,A National Program for Secondary Road Development,,,,true,"1946-06-18; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505964,1946,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Public roads,Planning,Road construction,1197",1946-06-18,PDF,,,,,2019-12-19T16:34:15.974Z,,Presentations,,Federal Highway Administration,application/pdf,V12-016.pdf,415128,urn:sha256:9bde525848e9e8463a3659da5962afccee942f423771d4a1ec32a02496ce9853,1946,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505964,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68612/V12-016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43040,,,,Active,Motor Vehicle Sizes and Weights,English,"Motor vehicles,Size,Weight",2021-11-10T13:25:57.666Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Motor Vehicle Sizes and Weights,,,,true,"1949-04-21; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505528,1949,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Motor vehicles,Size,Weight,1197",1949-04-21,PDF,,,,,2019-12-19T16:24:57.071Z,,Presentations,,Federal Highway Administration,application/pdf,1949-1954-001.PDF,587562,urn:sha256:cfc0fc72586cfef8ea44aa2b65fc096f7a337883ceb2041ec9f08114b593d370,1949,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505528,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68176/1949-1954-001.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43166,,,,Active,Dave Stevens and Highway Progress,English,Awards,2021-11-10T13:27:04.794Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Dave Stevens and Highway Progress,,,,true,"1969-01-15; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505654,1969,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Awards,1197",1969-01-15,PDF,,,,,2019-12-19T16:27:33.866Z,,Presentations,,Federal Highway Administration,application/pdf,1968-69-033.PDF,254895,urn:sha256:45cff85f3b04aa24931eefbf0f18565df5c7bad4d2418d7398fb5cc94d7da8de,1969,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505654,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68302/1968-69-033.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43072,,,,Active,Closed Circuit TV for Traffic Control and Radio Control of Traffic Regulation Devices,English,"Highway planning,Federal aid,Costs,Policy",2021-11-10T13:26:16.503Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Closed Circuit TV for Traffic Control and Radio Control of Traffic Regulation Devices,,,,true,"1957-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505560,1957,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway planning,Federal aid,Costs,Policy,1197",1957-01-01,PDF,,,,,2019-12-19T16:25:36.551Z,,Presentations,,Federal Highway Administration,application/pdf,1947-67-009.PDF,329289,urn:sha256:08b6d739382ff1c07e13a5b5f5304a53e4b0bbbcc57fa57540669b01b5b49290,1957,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505560,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68208/1947-67-009.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43405,,,,Active,A Review of Highway Progress,English,"Highway planning,Highway design,Federal aid,Public roads,Expenditures",2021-11-10T13:29:08.684Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,A Review of Highway Progress,,,,true,"1936-01-20; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505893,1936,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway planning,Highway design,Federal aid,Public roads,Expenditures,1197",1936-01-20,PDF,,,,,2019-12-19T16:32:47.806Z,,Presentations,,Federal Highway Administration,application/pdf,V9-011.pdf,1630020,urn:sha256:f2a2d5e77ef069e3587e4d6c4e72d5e58239c907ebd8609c214bc695884400d9,1936,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505893,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68541/V9-011.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:42982,,,,Active,Planning Our Highway System,English,"Infrastructure,Transportation,Surveys,Planning",2021-11-10T13:25:27.808Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Planning Our Highway System,,,,true,"1935-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505470,1935,PDF,Text,Fairbank\, Herbert S,Federal Highway Administration (U.S.),Infrastructure,Transportation,Surveys,Planning,1197",1935-01-01,PDF,,,,,2019-12-19T16:23:45.764Z,,Text,,Federal Highway Administration (U.S.),application/pdf,016.PDF,857052,urn:sha256:9d4976edfe4d026077065d5a7972773ec23f48645507084ee345df9486cc6f08,1935,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505470,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68000/68012/016.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43117,,,,Active,Safety Provisions for Roadside Features and Appurtenances,English,"Highway safety,Highway planning",2021-11-10T13:26:39.638Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Safety Provisions for Roadside Features and Appurtenances,,,,true,"1967-06-29; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505605,1967,PDF,Memorandum,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,1197",1967-06-29,PDF,,,,,2019-12-19T16:26:32.995Z,,Memorandum,,Federal Highway Administration,application/pdf,1947-67-054.PDF,101688,urn:sha256:e5ab05dda545fcfdee1bbcb18bdd6416f46143944622faada4b0f36d83fa70fa,1967,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505605,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68253/1947-67-054.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43036,,,,Active,Basis for Selection of a Federal-Aid Urban System,English,Federal aid,2021-11-10T13:25:55.652Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Basis for Selection of a Federal-Aid Urban System,,,,true,"1948-03-12; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505524,1948,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Federal aid,1197",1948-03-12,PDF,,,,,2019-12-19T16:24:52.218Z,,Presentations,,Federal Highway Administration,application/pdf,1942-1948-024.PDF,472313,urn:sha256:ad2c85b693908e8945f9032c386604544c81e15fa937849ceb4f3bf36707cb09,1948,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505524,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68172/1942-1948-024.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
